commit,scenario,seed,collector,episode_index,global_step,episode_length,episode_reward,terminal,truncated,terminal_raw_reward,terminal_shared_reward,score_left,score_right,event_code,terminal_checkpoint_reward,terminal_distance_to_goal,min_step_reward,max_step_reward,sum_step_rewards,reward_count,reward_sum_validation
,academy_3_vs_1_with_keeper,42,collect_rollout,77,0,14,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,42,collect_rollout,78,0,21,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,42,collect_rollout,79,0,17,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,42,collect_rollout,80,0,18,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,42,collect_rollout,81,0,24,-0.06333333067595959,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06333333067595959,1,-0.06333333067595959
,academy_3_vs_1_with_keeper,42,collect_rollout,82,0,30,-0.10999999847263098,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.10999999847263098,1,-0.10999999847263098
,academy_3_vs_1_with_keeper,42,collect_rollout,83,0,21,-0.05666666431352496,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666431352496,1,-0.05666666431352496
,academy_3_vs_1_with_keeper,42,collect_rollout,84,0,20,-0.036666665226221085,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.036666665226221085,1,-0.036666665226221085
,academy_3_vs_1_with_keeper,42,collect_rollout,85,0,23,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,42,collect_rollout,86,0,16,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,42,collect_rollout,87,0,20,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,42,collect_rollout,88,0,15,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,42,collect_rollout,89,0,16,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,42,collect_rollout,90,0,18,-0.05666666408069432,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666408069432,1,-0.05666666408069432
,academy_3_vs_1_with_keeper,42,collect_rollout,91,0,19,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,42,collect_rollout,92,0,22,-0.03333333204500377,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333204500377,1,-0.03333333204500377
,academy_3_vs_1_with_keeper,42,collect_rollout,93,0,19,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,42,collect_rollout,94,0,33,-0.10333333187736571,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.10333333187736571,1,-0.10333333187736571
,academy_3_vs_1_with_keeper,42,collect_rollout,95,0,20,-0.053333330899477005,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.053333330899477005,1,-0.053333330899477005
,academy_3_vs_1_with_keeper,42,collect_rollout,96,0,95,-0.27333332248963416,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.27333332248963416,1,-0.27333332248963416
,academy_3_vs_1_with_keeper,42,collect_rollout,97,0,17,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,42,collect_rollout,98,0,16,-0.07369408220984042,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.07369408220984042,1,-0.07369408220984042
,academy_3_vs_1_with_keeper,42,collect_rollout,99,0,23,-0.05999999726191163,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05999999726191163,1,-0.05999999726191163
,academy_3_vs_1_with_keeper,42,collect_rollout,100,0,52,-0.1748076225630939,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.1748076225630939,1,-0.1748076225630939
,academy_3_vs_1_with_keeper,42,collect_rollout,101,0,16,-0.036666665226221085,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.036666665226221085,1,-0.036666665226221085
,academy_3_vs_1_with_keeper,42,collect_rollout,102,0,17,-0.053333330899477005,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.053333330899477005,1,-0.053333330899477005
,academy_3_vs_1_with_keeper,42,collect_rollout,103,0,19,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,42,collect_rollout,104,0,32,1.987701221369207,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.987701221369207,1,1.987701221369207
,academy_3_vs_1_with_keeper,42,collect_rollout,105,0,91,-0.2666666579898447,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.2666666579898447,1,-0.2666666579898447
,academy_3_vs_1_with_keeper,42,collect_rollout,106,0,8,-0.09719161270186305,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.09719161270186305,1,-0.09719161270186305
,academy_3_vs_1_with_keeper,42,collect_rollout,107,0,15,-0.026666665682569146,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026666665682569146,1,-0.026666665682569146
,academy_3_vs_1_with_keeper,42,collect_rollout,108,0,17,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,42,collect_rollout,109,0,36,-0.026476193161215633,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026476193161215633,1,-0.026476193161215633
,academy_3_vs_1_with_keeper,42,collect_rollout,110,0,30,-0.08999999915249646,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.08999999915249646,1,-0.08999999915249646
,academy_3_vs_1_with_keeper,42,collect_rollout,111,0,14,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,42,collect_rollout,112,0,51,-0.17333332658745348,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.17333332658745348,1,-0.17333332658745348
,academy_3_vs_1_with_keeper,42,collect_rollout,113,0,16,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,42,collect_rollout,114,0,18,-0.06333333067595959,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06333333067595959,1,-0.06333333067595959
,academy_3_vs_1_with_keeper,42,collect_rollout,115,0,18,-0.026666665449738503,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026666665449738503,1,-0.026666665449738503
,academy_3_vs_1_with_keeper,42,collect_rollout,116,0,19,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,42,collect_rollout,117,0,18,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,42,collect_rollout,118,0,19,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,42,collect_rollout,119,0,18,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,42,collect_rollout,120,0,21,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,42,collect_rollout,121,0,31,-0.07147554366383702,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.07147554366383702,1,-0.07147554366383702
,academy_3_vs_1_with_keeper,42,collect_rollout,122,0,16,-0.05630365828983486,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05630365828983486,1,-0.05630365828983486
,academy_3_vs_1_with_keeper,42,collect_rollout,123,0,23,-0.053333330899477005,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.053333330899477005,1,-0.053333330899477005
,academy_3_vs_1_with_keeper,42,collect_rollout,124,0,15,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,42,collect_rollout,125,0,52,-0.1733333261217922,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.1733333261217922,1,-0.1733333261217922
,academy_3_vs_1_with_keeper,42,collect_rollout,126,0,15,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,42,collect_rollout,127,0,6,-0.08947288431227207,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.08947288431227207,1,-0.08947288431227207
,academy_3_vs_1_with_keeper,42,collect_rollout,128,0,23,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,42,collect_rollout,129,0,18,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,42,collect_rollout,130,0,75,-0.19727416767273098,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.19727416767273098,1,-0.19727416767273098
